Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity,index,implied Volatility
SONY240419C00050000,2023-12-01 2:51PM EST,50.0,37.3,40.2,40.7,0.0,-,5.0,6,70.65%,Call,2024-04-19,216,1.8804977991611865e-11
SONY240419C00055000,2023-12-04 1:06PM EST,55.0,31.6,35.3,36.0,0.0,-,2.0,12,63.75%,Call,2024-04-19,217,1.875616233024754e-11
SONY240419C00060000,2023-12-01 3:16PM EST,60.0,27.6,30.5,31.2,0.0,-,6.0,8,56.89%,Call,2024-04-19,218,1.8614831514700093e-11
SONY240419C00065000,2023-12-01 2:48PM EST,65.0,22.9,25.7,26.5,0.0,-,7.0,9,50.46%,Call,2024-04-19,219,1.3728421865491729e-11
SONY240419C00070000,2023-12-01 3:43PM EST,70.0,18.3,21.0,21.4,0.0,-,9.0,12,44.29%,Call,2024-04-19,220,1.2112139353580522e-11
SONY240419C00075000,2023-12-07 9:34AM EST,75.0,15.2,16.5,16.8,0.0,-,3.0,156,38.42%,Call,2024-04-19,221,1.0259110233198639e-11
SONY240419C00080000,2023-12-07 3:58PM EST,80.0,11.7,12.1,12.5,0.0,-,23.0,148,33.62%,Call,2024-04-19,222,1.3216514948992507e-11
SONY240419C00085000,2023-12-06 9:49AM EST,85.0,8.5,8.4,8.7,0.0,-,5.0,51,30.01%,Call,2024-04-19,223,0.12192771850784627
SONY240419C00090000,2023-12-07 12:37PM EST,90.0,4.9,5.3,5.5,0.0,-,2.0,251,26.97%,Call,2024-04-19,224,0.1374800896152681
SONY240419C00095000,2023-12-08 10:41AM EST,95.0,3.1,3.1,3.3,0.6,+24.00%,53.0,297,25.61%,Call,2024-04-19,225,0.1736033673902948
SONY240419C00100000,2023-12-08 10:22AM EST,100.0,1.7,1.65,1.8,0.14,+8.97%,10.0,289,24.49%,Call,2024-04-19,226,0.18326227418958793
SONY240419C00105000,2023-12-05 10:07AM EST,105.0,0.63,0.85,0.95,0.0,-,1.0,57,24.07%,Call,2024-04-19,227,0.1707753504057376
SONY240419C00110000,2023-12-06 2:12PM EST,110.0,0.47,0.4,0.55,0.0,-,3.0,94,24.68%,Call,2024-04-19,228,0.19917761266110276
SONY240419C00115000,2023-12-04 9:57AM EST,115.0,0.22,0.15,0.45,0.0,-,25.0,303,27.17%,Call,2024-04-19,229,0.20216434137578587
SONY240419C00120000,2023-11-01 9:19AM EST,120.0,0.21,0.0,0.0,0.0,-,1.0,2,12.50%,Call,2024-04-19,230,0.2321583502816789
SONY240419C00125000,2023-11-28 11:39AM EST,125.0,0.25,0.05,0.3,0.0,-,4.0,4,31.20%,Call,2024-04-19,231,0.27008794062453007
SONY240419P00050000,2023-08-30 2:00PM EST,50.0,0.35,0.1,0.55,0.0,-,2.0,8,53.81%,Put,2024-04-19,233,0.582136220791434
SONY240419P00060000,2023-11-10 9:36AM EST,60.0,0.4,0.1,0.35,0.0,-,30.0,1038,39.50%,Put,2024-04-19,235,0.4435972584060773
SONY240419P00065000,2023-12-01 3:28PM EST,65.0,0.5,0.3,0.45,0.0,-,70.0,1254,34.62%,Put,2024-04-19,236,0.39376714137542385
SONY240419P00070000,2023-12-04 3:45PM EST,70.0,0.82,0.5,0.65,0.0,-,1.0,37,30.66%,Put,2024-04-19,237,0.37016494649870685
SONY240419P00075000,2023-12-06 3:24PM EST,75.0,1.02,0.85,1.0,0.0,-,50.0,755,27.20%,Put,2024-04-19,238,0.3207809113696056
SONY240419P00080000,2023-12-07 9:35AM EST,80.0,1.85,1.5,1.65,0.0,-,1.0,209,24.39%,Put,2024-04-19,239,0.3123689468547461
SONY240419P00085000,2023-12-04 3:54PM EST,85.0,4.1,2.6,2.8,0.0,-,22.0,452,22.05%,Put,2024-04-19,240,0.3570453194697856
SONY240419P00090000,2023-12-07 10:43AM EST,90.0,5.3,4.4,4.7,0.0,-,1.0,241,20.08%,Put,2024-04-19,241,0.3155878855473554
SONY240419P00095000,2023-12-08 10:22AM EST,95.0,7.3,7.2,7.5,0.1,+1.39%,2.0,96,18.13%,Put,2024-04-19,242,0.29089621974885793
SONY240419P00100000,2023-11-28 3:14PM EST,100.0,12.8,10.9,11.1,0.0,-,1.0,23,14.75%,Put,2024-04-19,243,0.4030083482408626
SONY240621C00055000,2023-10-27 2:37PM EST,55.0,27.2,31.7,34.9,0.0,-,1.0,1,42.90%,Call,2024-06-21,246,1.39713729978455e-11
SONY240621C00060000,2023-11-15 1:10PM EST,60.0,29.3,31.2,32.5,0.0,-,1.0,2,55.25%,Call,2024-06-21,247,1.4089839088743079e-11
SONY240621C00065000,2023-11-21 11:52AM EST,65.0,24.4,26.5,26.9,0.0,-,3.0,15,47.45%,Call,2024-06-21,248,1.3117638908451259e-11
SONY240621C00070000,2023-12-06 10:08AM EST,70.0,22.3,22.0,23.8,0.0,-,1.0,5,50.62%,Call,2024-06-21,249,1.2665650163946533e-11
SONY240621C00075000,2023-11-17 9:30AM EST,75.0,16.72,17.7,18.0,0.0,-,1.0,94,38.05%,Call,2024-06-21,250,0.038128798746829486
SONY240621C00080000,2023-11-17 9:30AM EST,80.0,12.84,13.7,14.0,0.0,-,1.0,9,34.58%,Call,2024-06-21,251,1.2892413088430369e-11
SONY240621C00085000,2023-12-06 10:07AM EST,85.0,10.3,10.0,10.2,0.0,-,1.0,220,30.82%,Call,2024-06-21,252,0.17665270620906823
SONY240621C00090000,2023-12-08 9:30AM EST,90.0,7.2,7.0,7.3,0.5,+7.46%,6.0,302,29.12%,Call,2024-06-21,253,0.1874498277696035
SONY240621C00095000,2023-12-08 10:40AM EST,95.0,4.7,4.7,4.9,0.0,-,1.0,465,27.44%,Call,2024-06-21,254,0.18949442529825702
SONY240621C00100000,2023-12-07 1:12PM EST,100.0,2.7,2.95,3.1,0.0,-,5.0,23,26.09%,Call,2024-06-21,255,0.18261509336924947
SONY240621C00105000,2023-11-15 12:52PM EST,105.0,1.66,1.75,1.9,0.0,-,2.0,21,25.28%,Call,2024-06-21,256,0.18964492580429537
SONY240621C00120000,2023-12-06 9:32AM EST,120.0,0.4,0.3,0.45,0.0,-,2.0,4,25.22%,Call,2024-06-21,258,0.21115534204768305
SONY240621P00060000,2023-12-01 10:30AM EST,60.0,0.55,0.35,0.55,0.0,-,250.0,199,35.89%,Put,2024-06-21,261,0.3973107087576216
SONY240621P00065000,2023-11-16 9:38AM EST,65.0,0.85,0.6,0.7,0.0,-,2.0,6,31.70%,Put,2024-06-21,262,0.37547437682796136
SONY240621P00070000,2023-12-06 1:42PM EST,70.0,0.99,0.9,1.05,0.0,-,100.0,471,28.96%,Put,2024-06-21,263,0.3287793579788754
SONY240621P00075000,2023-11-22 3:49PM EST,75.0,1.67,1.45,1.6,0.0,-,30.0,57,26.48%,Put,2024-06-21,264,0.3198430002836319
SONY240621P00080000,2023-11-16 2:08PM EST,80.0,2.9,2.35,2.45,0.0,-,1.0,336,24.20%,Put,2024-06-21,265,0.3237577462730702
SONY240621P00085000,2023-12-07 12:05PM EST,85.0,4.1,3.6,3.8,0.0,-,1.0,503,22.34%,Put,2024-06-21,266,0.3060663980560939
SONY240621P00090000,2023-12-08 10:37AM EST,90.0,5.7,5.6,5.7,-0.3,-5.00%,82.0,951,20.38%,Put,2024-06-21,267,0.28978392871103326
SONY240621P00095000,2023-12-01 3:17PM EST,95.0,10.2,8.1,8.3,0.0,-,17.0,22,18.34%,Put,2024-06-21,268,0.3659431962335757
SONY240621P00100000,2023-12-08 10:30AM EST,100.0,11.6,11.5,11.8,0.1,+0.87%,1.0,127,16.68%,Put,2024-06-21,269,0.3081530989653202
SONY240621P00105000,2023-11-24 11:10AM EST,105.0,18.51,15.5,15.8,0.0,-,1.0,0,12.09%,Put,2024-06-21,270,0.4464794088373334
SONY240621P00110000,2023-11-24 11:10AM EST,110.0,23.4,20.4,20.7,0.0,-,1.0,0,11.33%,Put,2024-06-21,271,0.501413749181293
SONY240719C00080000,2023-12-07 12:22PM EST,80.0,13.4,14.2,14.5,0.0,-,1.0,2,34.44%,Call,2024-07-19,273,1.323694396891493e-11
SONY240719C00085000,2023-12-08 10:15AM EST,85.0,10.6,10.6,10.9,0.4,+3.92%,1.0,6,31.48%,Call,2024-07-19,274,0.16724383135839546
SONY240719C00090000,2023-12-07 2:26PM EST,90.0,7.3,7.5,7.8,0.0,-,4.0,4,29.04%,Call,2024-07-19,275,0.17071851778181946
SONY240719C00100000,2023-11-24 9:49AM EST,100.0,2.5,3.3,3.5,0.0,-,1.0,2,26.01%,Call,2024-07-19,277,0.1586184037851063
SONY240719P00065000,2023-12-07 1:30PM EST,65.0,0.8,0.65,0.8,0.0,-,396.0,396,30.70%,Put,2024-07-19,280,0.3484960874574345
SONY240719P00080000,2023-11-24 12:40PM EST,80.0,3.01,2.5,2.65,0.0,-,2.0,4,23.56%,Put,2024-07-19,281,0.31218213737807854
SONY240719P00085000,2023-12-07 10:03AM EST,85.0,4.5,3.8,4.0,0.0,-,1.0,119,21.67%,Put,2024-07-19,282,0.30745132889467686
SONY240719P00090000,2023-12-08 10:33AM EST,90.0,5.8,5.7,5.9,-0.5,-7.94%,1.0,93,19.79%,Put,2024-07-19,283,0.28039523530995686
SONY240719P00095000,2023-12-06 10:04AM EST,95.0,8.4,8.3,8.5,0.0,-,2.0,4,17.93%,Put,2024-07-19,284,0.28608077819597805
SONY240719P00100000,2023-12-07 2:00PM EST,100.0,12.4,11.6,11.9,0.0,-,49.0,58,16.13%,Put,2024-07-19,285,0.3249659844768421
SONY240719P00105000,2023-12-08 10:07AM EST,105.0,16.0,15.7,15.9,-1.6,-9.09%,33.0,1,12.75%,Put,2024-07-19,286,0.3376776996456768
SONY250117C00035000,2023-11-29 10:52AM EST,35.0,53.0,54.5,56.4,0.0,-,1.0,9,61.11%,Call,2025-01-17,287,1.8801999818109494e-11
SONY250117C00040000,2023-08-22 9:12AM EST,40.0,45.8,44.9,46.2,0.0,-,1.0,5,0.00%,Call,2025-01-17,288,1.8743742526950847e-11
SONY250117C00045000,2022-12-08 1:13PM EST,45.0,38.6,39.0,44.0,0.0,-,1.0,1,0.00%,Call,2025-01-17,289,1.8506329771093356e-11
SONY250117C00050000,2023-06-23 8:30AM EST,50.0,46.5,46.7,48.5,0.0,-,2.0,2,82.15%,Call,2025-01-17,290,0.533631672177486
SONY250117C00055000,2023-11-16 2:25PM EST,55.0,36.1,36.3,39.4,0.0,-,4.0,4,50.10%,Call,2025-01-17,291,1.3762649960617365e-11
SONY250117C00060000,2023-11-14 11:16AM EST,60.0,33.6,33.2,34.2,3.86,+12.98%,1.0,9,49.76%,Call,2025-01-17,292,1.345530482829126e-11
SONY250117C00065000,2023-11-14 11:16AM EST,65.0,25.68,29.2,29.8,0.0,-,2.0,28,45.47%,Call,2025-01-17,293,1.0781572303854744e-11
SONY250117C00070000,2023-12-06 9:30AM EST,70.0,25.2,25.3,25.6,0.0,-,1.0,35,41.82%,Call,2025-01-17,294,1.8146045173576844e-11
SONY250117C00075000,2023-12-01 11:00AM EST,75.0,18.4,21.4,21.8,0.0,-,1.0,23,39.23%,Call,2025-01-17,295,1.2320191354996898e-11
SONY250117C00080000,2023-11-29 11:25AM EST,80.0,15.45,17.9,18.3,0.0,-,1.0,52,37.06%,Call,2025-01-17,296,1.1847084240821554e-11
SONY250117C00085000,2023-12-06 1:05PM EST,85.0,14.61,14.6,14.9,0.0,-,22.0,337,34.58%,Call,2025-01-17,297,0.21199197278038454
SONY250117C00090000,2023-12-04 3:50PM EST,90.0,9.6,11.7,12.1,0.0,-,1.0,61,33.10%,Call,2025-01-17,298,0.15327797504216253
SONY250117C00095000,2023-12-01 3:16PM EST,95.0,7.8,9.3,9.5,0.0,-,75.0,345,31.40%,Call,2025-01-17,299,0.17886064370956078
SONY250117C00100000,2023-12-07 11:54AM EST,100.0,6.9,7.2,7.5,0.0,-,16.0,508,30.50%,Call,2025-01-17,300,0.2110538698232939
SONY250117C00105000,2023-12-04 3:51PM EST,105.0,4.3,5.5,5.8,0.0,-,1.0,233,29.63%,Call,2025-01-17,301,0.18683182037522536
SONY250117C00110000,2023-12-06 1:45PM EST,110.0,4.3,4.2,4.4,0.0,-,539.0,690,28.83%,Call,2025-01-17,302,0.22371573794965324
SONY250117C00115000,2023-12-08 10:21AM EST,115.0,3.2,3.1,3.4,0.95,+42.22%,2.0,79,28.52%,Call,2025-01-17,303,0.22301931333848887
SONY250117C00120000,2023-11-21 9:46AM EST,120.0,1.7,2.4,2.55,0.0,-,1.0,304,28.04%,Call,2025-01-17,304,0.19804997572585492
SONY250117C00125000,2023-10-26 8:31AM EST,125.0,1.4,1.25,1.4,0.0,-,2.0,0,25.32%,Call,2025-01-17,305,0.20849956920765228
SONY250117C00130000,2023-11-21 3:09PM EST,130.0,0.9,1.3,1.45,0.0,-,1.0,106,27.56%,Call,2025-01-17,306,0.20381117587543593
SONY250117C00135000,2023-10-27 8:31AM EST,135.0,0.8,0.6,0.8,0.0,-,2.0,0,25.53%,Call,2025-01-17,307,0.21612867432126545
SONY250117C00140000,2023-08-22 8:39AM EST,140.0,1.0,0.85,1.05,0.0,-,2.0,13,28.87%,Call,2025-01-17,308,0.24582254664528638
SONY250117C00145000,2023-12-05 10:22AM EST,145.0,0.47,0.5,0.65,0.0,-,10.0,67,27.52%,Call,2025-01-17,309,0.22344214233902918
SONY250117P00035000,2023-11-21 3:51PM EST,35.0,0.15,0.0,0.35,0.0,-,1.0,3,48.00%,Put,2025-01-17,310,0.4534191077299988
SONY250117P00045000,2022-12-27 9:47AM EST,45.0,2.0,0.45,2.15,0.0,-,1.0,1,55.47%,Put,2025-01-17,311,0.5944882041194708
SONY250117P00050000,2023-11-09 1:38PM EST,50.0,0.8,0.45,0.8,0.0,-,2.0,2,37.21%,Put,2025-01-17,312,0.415662332400733
SONY250117P00055000,2023-12-06 1:22PM EST,55.0,0.9,0.85,1.0,0.0,-,120.0,685,33.86%,Put,2025-01-17,313,0.374566798244867
SONY250117P00060000,2023-11-13 12:43PM EST,60.0,1.61,1.25,1.4,0.0,-,10.0,503,31.74%,Put,2025-01-17,314,0.38146020229495214
SONY250117P00065000,2023-11-20 11:21AM EST,65.0,1.7,1.8,1.9,0.0,-,22.0,333,29.57%,Put,2025-01-17,315,0.3368031200518808
SONY250117P00070000,2023-12-06 1:45PM EST,70.0,2.55,2.5,2.6,0.0,-,1008.0,1282,27.69%,Put,2025-01-17,316,0.33255866411891405
SONY250117P00075000,2023-12-07 10:00AM EST,75.0,3.8,3.4,3.6,0.0,-,1.0,516,26.17%,Put,2025-01-17,317,0.33427790433277893
SONY250117P00080000,2023-11-30 9:47AM EST,80.0,5.4,4.5,4.8,0.0,-,30.0,545,24.42%,Put,2025-01-17,318,0.33701756627239515
SONY250117P00085000,2023-12-04 3:49PM EST,85.0,7.6,6.0,6.3,0.0,-,11.0,529,22.61%,Put,2025-01-17,319,0.34790687678074433
SONY250117P00090000,2023-12-05 1:13PM EST,90.0,9.4,8.0,8.3,0.0,-,15.0,484,21.11%,Put,2025-01-17,320,0.3374504879640642
SONY250117P00095000,2023-11-28 2:42PM EST,95.0,11.6,10.5,10.8,0.0,-,38.0,128,19.68%,Put,2025-01-17,321,0.3310316995950928
SONY250117P00100000,2023-12-06 10:22AM EST,100.0,13.5,13.4,13.8,0.0,-,69.0,194,18.21%,Put,2025-01-17,322,0.3098783719479187
SONY250117P00105000,2023-12-05 10:53AM EST,105.0,19.2,16.7,17.2,0.0,-,1.0,80,16.18%,Put,2025-01-17,323,0.3808837656829808
SONY250117P00110000,2023-12-08 10:31AM EST,110.0,21.0,20.5,21.2,-2.0,-8.70%,1.0,2,13.98%,Put,2025-01-17,324,0.34442368794671935
SONY250117P00115000,2023-11-07 2:12PM EST,115.0,27.0,24.7,27.2,0.0,-,1.0,0,21.46%,Put,2025-01-17,325,0.41362089990586265
SONY250117P00120000,2023-08-16 10:36AM EST,120.0,36.9,31.2,34.4,0.0,-,1.0,1,32.24%,Put,2025-01-17,326,0.5818262749581614
SONY250117P00125000,2023-07-21 8:48AM EST,125.0,31.3,40.0,44.3,0.0,-,1.0,0,49.80%,Put,2025-01-17,327,0.33091940396033204
SONY260116C00045000,2023-10-12 11:08AM EST,45.0,46.9,43.6,48.3,0.0,-,1.0,1,49.47%,Call,2026-01-16,329,1.3967074462466656e-11
SONY260116C00060000,2023-10-20 10:52AM EST,60.0,32.55,33.0,37.5,0.0,-,1.0,6,46.31%,Call,2026-01-16,330,1.059676870616171e-11
SONY260116C00080000,2023-12-06 9:52AM EST,80.0,22.51,22.4,23.3,0.0,-,9.0,38,37.71%,Call,2026-01-16,332,0.20049199061096257
SONY260116C00085000,2023-10-06 10:51AM EST,85.0,17.2,18.8,20.8,0.0,-,2.0,1,37.18%,Call,2026-01-16,333,0.14338931212521772
SONY260116C00090000,2023-11-20 11:24AM EST,90.0,15.11,16.3,17.8,0.0,-,1.0,3,35.27%,Call,2026-01-16,334,0.17227856810182615
SONY260116C00095000,2023-12-08 9:46AM EST,95.0,13.1,14.3,14.8,-0.1,-0.76%,1.0,1,33.06%,Call,2026-01-16,335,0.18693461119714436
SONY260116C00100000,2023-11-20 11:10AM EST,100.0,11.3,11.6,12.6,0.0,-,1.0,182,32.06%,Call,2026-01-16,336,0.19676473145674533
SONY260116C00125000,2023-09-22 2:26PM EST,125.0,4.8,3.9,5.0,0.0,-,2.0,1,28.28%,Call,2026-01-16,338,0.21259778849158642
SONY260116C00130000,2023-09-25 12:44PM EST,130.0,4.2,3.3,3.9,0.0,-,1.0,1,27.31%,Call,2026-01-16,339,0.21852481078315725
SONY260116P00045000,2023-10-09 2:29PM EST,45.0,1.32,0.0,5.0,0.0,-,1.0,1,53.98%,Put,2026-01-16,340,0.4079616639289461
SONY260116P00060000,2023-11-16 1:41PM EST,60.0,2.4,2.4,2.7,0.0,-,3.0,3,28.56%,Put,2026-01-16,341,0.33885448503787735
SONY260116P00070000,2023-11-20 11:10AM EST,70.0,4.0,3.0,4.5,0.0,-,1.0,2,25.64%,Put,2026-01-16,343,0.31819934700432545
SONY260116P00075000,2023-11-28 1:13PM EST,75.0,5.53,4.2,5.7,0.0,-,5.0,7,24.26%,Put,2026-01-16,344,0.3229202665820099
SONY260116P00090000,2023-12-04 3:49PM EST,90.0,12.0,8.6,10.9,0.0,-,11.0,21,20.39%,Put,2026-01-16,346,0.34306320312645544
SONY260116P00110000,2023-11-02 8:30AM EST,110.0,25.8,22.0,26.2,0.0,-,1.0,1,23.40%,Put,2026-01-16,348,0.40804298132602196
