Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity,index,implied Volatility
META240112C00330000,2023-12-08 10:36AM EST,330.0,11.95,11.65,11.8,1.75,+17.16%,20.0,221,28.55%,Call,2024-01-12,704,1.625731001313366e-11
META240112C00335000,2023-12-08 10:37AM EST,335.0,9.27,9.2,9.35,1.29,+16.17%,181.0,269,28.04%,Call,2024-01-12,705,1.154088206941122e-11
META240112C00340000,2023-12-08 10:46AM EST,340.0,7.02,7.15,7.3,0.86,+13.96%,42.0,499,27.70%,Call,2024-01-12,706,1.3691342280479689e-11
META240112C00345000,2023-12-08 10:53AM EST,345.0,5.54,5.45,5.55,0.54,+10.80%,6.0,79,27.28%,Call,2024-01-12,707,1.573729903326667e-11
META240112C00350000,2023-12-08 10:46AM EST,350.0,4.07,4.1,4.25,0.38,+10.30%,32.0,210,27.27%,Call,2024-01-12,708,0.04255131651353081
META240112C00355000,2023-12-08 10:39AM EST,355.0,2.93,3.05,3.2,0.11,+3.90%,8.0,3768,27.25%,Call,2024-01-12,709,0.08401855877128321
META240112C00360000,2023-12-08 10:44AM EST,360.0,2.22,2.26,2.35,0.29,+15.03%,10.0,3676,27.14%,Call,2024-01-12,710,0.10977441454154327
META240112C00365000,2023-12-08 10:36AM EST,365.0,1.77,1.65,1.74,0.26,+17.22%,4.0,43,27.23%,Call,2024-01-12,711,0.13192275469376435
META240112C00370000,2023-12-08 10:35AM EST,370.0,1.32,1.2,1.27,0.25,+23.36%,3.0,55,27.32%,Call,2024-01-12,712,0.14678341972747555
META240112C00375000,2023-12-07 1:15PM EST,375.0,0.84,0.87,0.91,0.0,-,7.0,21,27.36%,Call,2024-01-12,713,0.15256772919401035
META240112C00400000,2023-12-08 9:30AM EST,400.0,0.19,0.19,0.24,-0.04,-17.39%,2.0,5,29.64%,Call,2024-01-12,718,0.20022086812538856
META240112P00245000,2023-12-07 3:16PM EST,245.0,0.18,0.13,0.18,0.0,-,5.0,18,42.87%,Put,2024-01-12,725,0.5228014283289412
META240112P00250000,2023-12-07 3:17PM EST,250.0,0.22,0.16,0.21,0.0,-,16.0,21,41.16%,Put,2024-01-12,726,0.5105866562843375
META240112P00270000,2023-12-07 2:50PM EST,270.0,0.53,0.4,0.44,0.0,-,8.0,55,35.01%,Put,2024-01-12,730,0.4695617168532487
META240112P00275000,2023-12-07 12:58PM EST,275.0,0.66,0.51,0.55,0.0,-,2.0,87,33.69%,Put,2024-01-12,731,0.459978536999636
META240112P00280000,2023-12-07 1:15PM EST,280.0,0.86,0.65,0.7,0.0,-,7.0,41,32.47%,Put,2024-01-12,732,0.4547815550769668
META240112P00285000,2023-12-08 10:36AM EST,285.0,0.88,0.85,0.91,-0.23,-20.72%,87.0,72,31.37%,Put,2024-01-12,733,0.4281784144773671
META240112P00295000,2023-12-08 10:33AM EST,295.0,1.46,1.5,1.55,-0.39,-21.08%,7.0,1006,29.30%,Put,2024-01-12,735,0.4166915364117451
META240112P00300000,2023-12-08 10:39AM EST,300.0,2.15,1.98,2.05,-0.25,-10.42%,21.0,405,28.42%,Put,2024-01-12,736,0.42759588947538324
META240112P00305000,2023-12-08 10:39AM EST,305.0,2.85,2.65,2.73,-0.55,-16.18%,28.0,203,27.66%,Put,2024-01-12,737,0.42979070192792324
META240112P00310000,2023-12-08 10:34AM EST,310.0,3.4,3.5,3.6,-1.1,-24.44%,53.0,258,26.89%,Put,2024-01-12,738,0.41940906880964285
META240112P00315000,2023-12-08 10:52AM EST,315.0,4.8,4.7,4.85,-0.8,-14.29%,17.0,525,26.55%,Put,2024-01-12,739,0.4365733733690116
META240112P00320000,2023-12-08 10:44AM EST,320.0,6.4,6.15,6.3,-1.2,-15.79%,129.0,120,25.93%,Put,2024-01-12,740,0.45087876607000876
META240112P00325000,2023-12-08 10:07AM EST,325.0,7.49,7.9,8.05,-1.84,-19.72%,4.0,58,25.26%,Put,2024-01-12,741,0.44252360704215116
META240112P00330000,2023-12-07 2:01PM EST,330.0,11.74,10.1,10.3,0.0,-,15.0,34,24.92%,Put,2024-01-12,742,0.5152314529192592
META240112P00335000,2023-12-07 3:44PM EST,335.0,14.76,12.75,12.95,0.0,-,58.0,65,24.63%,Put,2024-01-12,743,0.5438765991462977
META240112P00340000,2023-12-08 10:29AM EST,340.0,14.85,15.8,16.0,-2.52,-14.51%,90.0,121,24.39%,Put,2024-01-12,744,0.4945825246612647
META240112P00345000,2023-12-07 3:44PM EST,345.0,21.44,19.0,19.4,0.0,-,59.0,59,24.12%,Put,2024-01-12,745,0.5985531055602699
META240112P00370000,2023-12-07 10:59AM EST,370.0,46.2,39.5,41.15,0.0,-,2.0,1,26.66%,Put,2024-01-12,746,0.8510968793370424
META240112P00460000,2023-12-07 10:59AM EST,460.0,136.04,129.7,130.75,0.0,-,2.0,0,55.71%,Put,2024-01-12,747,1.4476953346405306
META240119C00005000,2023-12-01 11:05AM EST,5.0,317.3,324.4,325.25,0.0,-,47.0,1879,550.78%,Call,2024-01-19,748,1.0000000242327585
META240119C00010000,2023-12-07 3:47PM EST,10.0,316.0,319.35,320.1,0.0,-,2.0,206,394.53%,Call,2024-01-19,749,0.6180340149766683
META240119C00015000,2023-10-19 8:33AM EST,15.0,306.78,318.7,321.15,0.0,-,2.0,247,702.64%,Call,2024-01-19,750,0.6180340149766683
META240119C00020000,2023-10-13 8:40AM EST,20.0,305.16,308.0,309.95,0.0,-,12.0,130,0.00%,Call,2024-01-19,751,0.6180340149766683
META240119C00025000,2023-10-13 8:39AM EST,25.0,299.08,303.05,305.0,0.0,-,2.0,62,50.00%,Call,2024-01-19,752,0.6180340149766683
META240119C00045000,2023-10-12 11:18AM EST,45.0,283.74,283.3,285.25,0.0,-,2.0,37,241.02%,Call,2024-01-19,756,1.776594685014621e-11
META240119C00055000,2023-11-28 9:30AM EST,55.0,279.0,274.6,275.35,0.0,-,4.0,106,225.98%,Call,2024-01-19,758,0.3819659907439098
META240119C00070000,2023-10-06 2:02PM EST,70.0,244.69,244.85,246.3,0.0,-,4.0,1629,0.00%,Call,2024-01-19,761,1.776594685014621e-11
META240119C00075000,2023-10-06 2:02PM EST,75.0,239.77,239.9,241.35,0.0,-,2.0,378,0.00%,Call,2024-01-19,762,1.776594685014621e-11
META240119C00080000,2023-11-29 12:00PM EST,80.0,253.2,250.1,250.55,0.0,-,5.0,626,177.54%,Call,2024-01-19,763,1.776594685014621e-11
META240119C00090000,2023-12-01 3:21PM EST,90.0,235.5,240.0,240.8,0.0,-,3.0,6749,167.77%,Call,2024-01-19,765,1.776594685014621e-11
META240119C00100000,2023-12-06 10:25AM EST,100.0,219.35,229.95,231.0,0.0,-,35.0,10712,158.40%,Call,2024-01-19,767,1.776594685014621e-11
META240119C00105000,2023-12-01 3:10PM EST,105.0,220.72,225.1,225.85,0.0,-,3.0,4276,152.25%,Call,2024-01-19,768,1.776594685014621e-11
META240119C00110000,2023-12-06 1:11PM EST,110.0,209.86,220.1,220.6,0.0,-,6.0,3507,140.43%,Call,2024-01-19,769,1.776594685014621e-11
META240119C00120000,2023-12-06 1:20PM EST,120.0,200.51,210.1,211.1,0.0,-,4.0,4215,140.09%,Call,2024-01-19,771,1.776594685014621e-11
META240119C00130000,2023-12-07 3:45PM EST,130.0,197.37,200.05,201.0,0.0,-,12.0,5731,127.25%,Call,2024-01-19,773,1.3255925157158083e-11
META240119C00140000,2023-12-08 9:37AM EST,140.0,186.3,190.2,191.25,-2.7,-1.43%,2.0,5564,123.73%,Call,2024-01-19,775,1.3255925157157928e-11
META240119C00150000,2023-12-07 10:28AM EST,150.0,180.12,180.2,181.2,5.12,+2.93%,3.0,5530,113.97%,Call,2024-01-19,777,1.3255925157150619e-11
META240119C00155000,2023-12-04 11:23AM EST,155.0,161.7,175.2,176.05,0.0,-,30.0,4673,107.76%,Call,2024-01-19,778,1.3255925157069155e-11
META240119C00160000,2023-12-07 3:33PM EST,160.0,168.2,170.3,171.3,0.0,-,8.0,3873,107.76%,Call,2024-01-19,779,1.3255925156877288e-11
META240119C00165000,2023-12-08 9:57AM EST,165.0,162.68,165.7,166.3,-0.51,-0.31%,3.0,3319,107.59%,Call,2024-01-19,780,1.325592515572858e-11
META240119C00180000,2023-12-07 2:53PM EST,180.0,148.0,150.75,151.2,0.0,-,21.0,8057,95.12%,Call,2024-01-19,783,1.3255925058671001e-11
META240119C00190000,2023-12-08 10:07AM EST,190.0,141.0,140.8,141.0,2.75,+1.99%,7.0,3199,86.38%,Call,2024-01-19,785,1.3255924209454562e-11
META240119C00195000,2023-12-08 10:21AM EST,195.0,136.95,135.95,136.3,7.35,+5.67%,10.0,4598,86.21%,Call,2024-01-19,786,1.3255922423393246e-11
META240119C00200000,2023-12-08 10:44AM EST,200.0,130.55,130.7,131.15,1.97,+1.53%,31.0,19221,79.71%,Call,2024-01-19,787,1.3255916528456583e-11
META240119C00210000,2023-12-08 10:53AM EST,210.0,121.2,121.05,121.45,10.94,+9.92%,290.0,8213,77.17%,Call,2024-01-19,789,1.3255866604625991e-11
META240119C00215000,2023-12-07 12:36PM EST,215.0,113.3,116.05,116.45,0.0,-,2.0,18,73.76%,Call,2024-01-19,790,1.3255750620683526e-11
META240119C00225000,2023-11-29 11:03AM EST,225.0,110.54,106.15,106.55,0.0,-,3.0,69,68.14%,Call,2024-01-19,792,1.8813982932019628e-11
META240119C00230000,2023-12-08 10:33AM EST,230.0,102.67,101.0,101.4,4.2,+4.27%,5.0,15663,63.31%,Call,2024-01-19,793,1.881320812645862e-11
META240119C00235000,2023-12-06 12:57PM EST,235.0,85.8,96.35,96.75,0.0,-,11.0,4845,63.48%,Call,2024-01-19,794,1.8808557766387922e-11
META240119C00240000,2023-12-07 1:34PM EST,240.0,88.55,91.3,91.7,0.0,-,36.0,4425,59.79%,Call,2024-01-19,795,1.8807309893349693e-11
META240119C00245000,2023-12-06 12:48PM EST,245.0,76.6,86.4,86.8,0.0,-,3.0,1735,57.43%,Call,2024-01-19,796,0.09537119435495386
META240119C00250000,2023-12-08 10:04AM EST,250.0,81.0,81.6,82.05,2.0,+2.53%,12.0,18032,55.96%,Call,2024-01-19,797,1.879157288938333e-11
META240119C00260000,2023-12-07 12:00PM EST,260.0,69.2,71.65,72.0,0.0,-,2.0,15184,50.75%,Call,2024-01-19,799,1.8721797417926443e-11
META240119C00270000,2023-12-08 10:27AM EST,270.0,63.35,62.0,62.35,3.65,+6.11%,14.0,7579,46.39%,Call,2024-01-19,801,1.860439814810049e-11
META240119C00280000,2023-12-08 10:41AM EST,280.0,51.6,52.35,52.75,1.9,+3.82%,26.0,14636,41.88%,Call,2024-01-19,803,1.8071133908726595e-11
META240119C00285000,2023-12-07 12:31PM EST,285.0,45.85,47.45,48.05,0.0,-,41.0,10951,39.89%,Call,2024-01-19,804,1.2841550300033667e-11
META240119C00290000,2023-12-07 3:47PM EST,290.0,40.0,43.1,43.2,0.0,-,27.0,14018,37.14%,Call,2024-01-19,805,1.130599538145918e-11
META240119C00295000,2023-12-08 10:42AM EST,295.0,38.02,38.55,38.9,1.77,+4.88%,64.0,7782,36.29%,Call,2024-01-19,806,1.0745114902955309e-11
META240119C00300000,2023-12-08 10:47AM EST,300.0,34.0,34.2,34.5,1.75,+5.43%,108.0,50586,34.70%,Call,2024-01-19,807,1.905147870601711e-11
META240119C00305000,2023-12-08 10:39AM EST,305.0,29.45,29.95,30.3,1.8,+6.51%,42.0,4814,33.37%,Call,2024-01-19,808,1.6268038606709502e-11
META240119C00310000,2023-12-08 10:46AM EST,310.0,25.67,26.05,26.25,1.49,+6.16%,45.0,11223,32.07%,Call,2024-01-19,809,1.1823126246681722e-11
META240119C00315000,2023-12-08 10:21AM EST,315.0,22.83,22.3,22.5,2.73,+13.58%,15.0,4225,31.07%,Call,2024-01-19,810,1.9092152372668722e-11
META240119C00320000,2023-12-08 10:36AM EST,320.0,19.1,18.85,18.95,2.1,+12.35%,217.0,10042,30.03%,Call,2024-01-19,811,1.6974855389135876e-11
META240119C00325000,2023-12-08 10:53AM EST,325.0,15.6,15.65,15.8,1.5,+10.64%,308.0,6179,29.33%,Call,2024-01-19,812,1.7370290595934582e-11
META240119C00330000,2023-12-08 10:52AM EST,330.0,12.7,12.8,12.95,1.25,+10.92%,552.0,10927,28.67%,Call,2024-01-19,813,1.3446582736901368e-11
META240119C00335000,2023-12-08 10:43AM EST,335.0,9.95,10.35,10.5,0.72,+7.80%,91.0,4604,28.22%,Call,2024-01-19,814,1.4899771145803606e-11
META240119C00340000,2023-12-08 10:55AM EST,340.0,8.22,8.25,8.35,0.82,+11.08%,505.0,10001,27.76%,Call,2024-01-19,815,1.970894242234863e-11
META240119C00345000,2023-12-08 10:48AM EST,345.0,6.35,6.4,6.5,0.58,+10.05%,168.0,8453,27.29%,Call,2024-01-19,816,1.9667401819046203e-11
META240119C00350000,2023-12-08 10:51AM EST,350.0,4.95,4.95,5.05,0.54,+12.24%,534.0,19690,27.09%,Call,2024-01-19,817,0.05529364301497354
META240119C00355000,2023-12-08 10:52AM EST,355.0,3.85,3.8,3.9,0.5,+14.93%,120.0,8124,27.02%,Call,2024-01-19,818,0.0928829414147586
META240119C00360000,2023-12-08 10:38AM EST,360.0,2.81,2.9,2.95,0.24,+9.34%,212.0,7207,26.89%,Call,2024-01-19,819,0.11151764676332375
META240119C00365000,2023-12-08 10:37AM EST,365.0,2.2,2.2,2.24,0.26,+13.40%,27.0,3146,26.92%,Call,2024-01-19,820,0.12991714759558531
META240119C00370000,2023-12-08 10:43AM EST,370.0,1.6,1.67,1.69,0.13,+8.84%,194.0,5154,27.00%,Call,2024-01-19,821,0.14118477159593276
META240119C00375000,2023-12-08 10:51AM EST,375.0,1.24,1.23,1.28,0.14,+12.73%,37.0,7970,27.16%,Call,2024-01-19,822,0.1539726740873362
META240119C00380000,2023-12-08 10:51AM EST,380.0,0.92,0.93,0.96,0.07,+8.24%,67.0,10166,27.31%,Call,2024-01-19,823,0.1632974848826736
META240119C00385000,2023-12-08 10:24AM EST,385.0,0.75,0.71,0.73,0.12,+19.05%,5.0,2481,27.56%,Call,2024-01-19,824,0.17557829956357984
META240119C00390000,2023-12-08 9:45AM EST,390.0,0.46,0.54,0.56,-0.03,-6.12%,2.0,9133,27.87%,Call,2024-01-19,825,0.1758704829053584
META240119C00395000,2023-12-08 10:24AM EST,395.0,0.44,0.41,0.43,0.06,+15.79%,3.0,3545,28.20%,Call,2024-01-19,826,0.19215090013602992
META240119C00400000,2023-12-08 10:28AM EST,400.0,0.36,0.32,0.34,0.05,+16.13%,7.0,30290,28.64%,Call,2024-01-19,827,0.20184707737771918
META240119C00405000,2023-12-08 10:41AM EST,405.0,0.24,0.25,0.26,0.0,-,2.0,2533,28.93%,Call,2024-01-19,828,0.20386423775935872
META240119C00420000,2023-12-08 10:21AM EST,420.0,0.14,0.13,0.14,0.02,+16.67%,100.0,41668,30.47%,Call,2024-01-19,831,0.22998915738265535
META240119C00435000,2023-12-04 3:48PM EST,435.0,0.05,0.06,0.08,0.0,-,295.0,1458,32.03%,Call,2024-01-19,834,0.2383023873975987
META240119C00440000,2023-12-07 12:08PM EST,440.0,0.06,0.05,0.07,0.0,-,13.0,4999,32.72%,Call,2024-01-19,835,0.2549349083576396
META240119C00460000,2023-12-08 10:31AM EST,460.0,0.03,0.02,0.04,0.01,+50.00%,15.0,2914,34.96%,Call,2024-01-19,839,0.2794869196820115
META240119C00465000,2023-11-30 10:54AM EST,465.0,0.03,0.02,0.03,0.0,-,5.0,645,34.96%,Call,2024-01-19,840,0.2897227313054789
META240119C00490000,2023-12-01 11:29AM EST,490.0,0.02,0.0,0.02,0.0,-,3.0,1778,38.28%,Call,2024-01-19,845,0.32651310362750563
META240119C00495000,2023-12-06 3:52PM EST,495.0,0.01,0.0,0.02,0.0,-,25.0,321,39.26%,Call,2024-01-19,846,0.3167303522066301
META240119C00500000,2023-12-06 9:42AM EST,500.0,0.01,0.0,0.01,0.0,-,4.0,9820,37.89%,Call,2024-01-19,847,0.32531890482145476
META240119C00520000,2023-12-04 2:41PM EST,520.0,0.01,0.0,0.01,0.0,-,15.0,1232,41.41%,Call,2024-01-19,851,0.358620543208533
META240119C00525000,2023-11-27 2:04PM EST,525.0,0.02,0.0,0.01,0.0,-,2.0,524,42.19%,Call,2024-01-19,852,0.38802831999861676
META240119C00530000,2023-11-29 11:04AM EST,530.0,0.01,0.0,0.01,0.0,-,22.0,452,42.97%,Call,2024-01-19,853,0.37467791571872594
META240119C00535000,2023-11-24 11:04AM EST,535.0,0.01,0.0,0.01,0.0,-,10.0,234,43.75%,Call,2024-01-19,854,0.3825669218762609
META240119C00540000,2023-11-20 2:35PM EST,540.0,0.01,0.0,0.01,0.0,-,10.0,346,44.53%,Call,2024-01-19,855,0.3903658339736293
META240119C00545000,2023-10-26 8:55AM EST,545.0,0.04,0.0,0.02,0.0,-,6.0,0,47.66%,Call,2024-01-19,856,0.44747374264833023
META240119C00550000,2023-11-20 1:18PM EST,550.0,0.01,0.0,0.01,0.0,-,3.0,2559,45.70%,Call,2024-01-19,857,0.4057019022067364
META240119C00555000,2023-11-07 11:11AM EST,555.0,0.03,0.0,0.01,0.0,-,2.0,64,46.09%,Call,2024-01-19,858,0.4522650759871106
META240119C00570000,2023-11-07 12:03PM EST,570.0,0.02,0.0,0.01,0.0,-,39.0,1430,48.44%,Call,2024-01-19,860,0.459945156862226
META240119C00580000,2023-11-08 1:19PM EST,580.0,0.02,0.0,0.01,0.0,-,100.0,891,50.00%,Call,2024-01-19,861,0.47498178089601195
META240119C00590000,2023-10-26 8:59AM EST,590.0,0.03,0.0,0.02,0.0,-,24.0,0,51.56%,Call,2024-01-19,862,0.5067005852525042
META240119C00610000,2023-11-13 1:05PM EST,610.0,0.01,0.0,0.01,0.0,-,6.0,165,51.56%,Call,2024-01-19,864,0.49115989581352326
META240119C00620000,2023-11-13 1:06PM EST,620.0,0.01,0.0,0.01,0.0,-,150.0,230,53.13%,Call,2024-01-19,865,0.5044275598706688
META240119C00630000,2023-11-13 1:04PM EST,630.0,0.01,0.0,0.01,0.0,-,87.0,92,53.13%,Call,2024-01-19,866,0.5174454136667614
META240119C00640000,2023-11-13 12:07PM EST,640.0,0.01,0.0,0.01,0.0,-,10.0,28,54.69%,Call,2024-01-19,867,0.5302228146687469
META240119C00650000,2023-11-20 10:24AM EST,650.0,0.01,0.0,0.01,0.0,-,2.0,4586,56.25%,Call,2024-01-19,868,0.5427685681309854
META240119C00700000,2023-12-04 3:25PM EST,700.0,0.01,0.0,0.01,0.0,-,2.0,23222,62.50%,Call,2024-01-19,869,0.6022982281583605
META240119P00015000,2023-11-08 3:33PM EST,15.0,0.01,0.0,0.01,0.0,-,20.0,2666,262.50%,Put,2024-01-19,872,2.892877741631917
META240119P00020000,2023-08-10 9:07AM EST,20.0,0.01,0.0,0.01,0.0,-,11.0,1897,237.50%,Put,2024-01-19,873,2.6162238424348376
META240119P00025000,2023-11-03 9:26AM EST,25.0,0.01,0.0,0.01,0.0,-,3.0,6295,218.75%,Put,2024-01-19,874,2.4050871110611602
META240119P00045000,2023-10-25 10:09AM EST,45.0,0.01,0.0,0.01,0.0,-,7.0,0,168.75%,Put,2024-01-19,878,1.8615955682678154
META240119P00050000,2023-10-30 8:30AM EST,50.0,0.01,0.0,0.01,0.0,-,2.0,2874,159.38%,Put,2024-01-19,879,1.7658852046193845
META240119P00055000,2023-12-01 2:13PM EST,55.0,0.01,0.0,0.01,0.0,-,20.0,994,150.00%,Put,2024-01-19,880,1.679697766566035
META240119P00065000,2023-10-27 2:57PM EST,65.0,0.01,0.0,0.01,0.0,-,3.0,2407,137.50%,Put,2024-01-19,882,1.5294705268719406
META240119P00070000,2023-11-03 2:06PM EST,70.0,0.01,0.0,0.01,0.0,-,300.0,4283,131.25%,Put,2024-01-19,883,1.4631431784129685
META240119P00075000,2023-11-03 10:05AM EST,75.0,0.01,0.0,0.01,0.0,-,200.0,4344,125.00%,Put,2024-01-19,884,1.4015546583036558
META240119P00110000,2023-12-05 3:43PM EST,110.0,0.01,0.0,0.01,0.0,-,10.0,4672,93.75%,Put,2024-01-19,891,1.0620080034689634
META240119P00125000,2023-12-08 9:32AM EST,125.0,0.01,0.0,0.01,0.0,-,5.0,7393,82.81%,Put,2024-01-19,894,0.9493222794379564
META240119P00130000,2023-12-05 1:31PM EST,130.0,0.01,0.0,0.01,0.0,-,2.0,12830,79.69%,Put,2024-01-19,895,0.9147862335303425
META240119P00140000,2023-12-06 2:39PM EST,140.0,0.01,0.0,0.01,0.0,-,14.0,7306,73.44%,Put,2024-01-19,897,0.8495579291552423
META240119P00145000,2023-12-08 9:43AM EST,145.0,0.01,0.0,0.01,-0.02,-66.67%,15.0,3130,71.88%,Put,2024-01-19,898,0.8186776818416073
META240119P00150000,2023-12-07 12:24PM EST,150.0,0.02,0.02,0.03,0.01,+100.00%,2.0,9442,77.34%,Put,2024-01-19,899,0.8338936504737762
META240119P00165000,2023-12-04 2:14PM EST,165.0,0.02,0.02,0.03,0.0,-,2.0,3845,68.36%,Put,2024-01-19,902,0.74556069335007
META240119P00170000,2023-12-04 3:14PM EST,170.0,0.03,0.02,0.03,0.0,-,178.0,13542,65.63%,Put,2024-01-19,903,0.7437379070100484
META240119P00175000,2023-11-30 1:16PM EST,175.0,0.05,0.01,0.03,0.0,-,11.0,5157,61.72%,Put,2024-01-19,904,0.7510073523466945
META240119P00180000,2023-12-07 2:06PM EST,180.0,0.04,0.02,0.04,0.0,-,188.0,8416,61.33%,Put,2024-01-19,905,0.707495621982424
META240119P00185000,2023-12-04 10:03AM EST,185.0,0.07,0.02,0.04,0.0,-,2.0,2121,58.79%,Put,2024-01-19,906,0.7192683318094601
META240119P00190000,2023-12-08 10:33AM EST,190.0,0.05,0.04,0.05,-0.01,-16.67%,4.0,4172,58.59%,Put,2024-01-19,907,0.6685996819151698
META240119P00195000,2023-12-06 3:54PM EST,195.0,0.07,0.04,0.05,0.0,-,37.0,2926,55.86%,Put,2024-01-19,908,0.6648235280808199
META240119P00200000,2023-12-08 9:31AM EST,200.0,0.07,0.05,0.06,0.0,-,2.0,12660,54.49%,Put,2024-01-19,909,0.6385938970116556
META240119P00205000,2023-12-06 11:32AM EST,205.0,0.09,0.05,0.07,0.0,-,3.0,1192,52.54%,Put,2024-01-19,910,0.6297364123907572
META240119P00210000,2023-12-07 11:35AM EST,210.0,0.09,0.06,0.08,0.0,-,18.0,9632,50.98%,Put,2024-01-19,911,0.6041020896039723
META240119P00215000,2023-12-06 1:06PM EST,215.0,0.14,0.08,0.1,0.0,-,6.0,687,50.49%,Put,2024-01-19,912,0.6092229239010886
META240119P00220000,2023-12-08 10:42AM EST,220.0,0.1,0.09,0.1,-0.02,-16.67%,226.0,6761,48.05%,Put,2024-01-19,913,0.5610935507209133
META240119P00225000,2023-12-08 9:50AM EST,225.0,0.13,0.11,0.13,-0.02,-13.33%,250.0,998,47.07%,Put,2024-01-19,914,0.5535069949990652
META240119P00235000,2023-12-07 10:56AM EST,235.0,0.21,0.16,0.17,0.0,-,17.0,5921,43.70%,Put,2024-01-19,916,0.5367117695137673
META240119P00240000,2023-12-07 11:48AM EST,240.0,0.22,0.19,0.2,-0.03,-12.00%,2.0,3695,42.19%,Put,2024-01-19,917,0.5151500333520653
META240119P00245000,2023-12-07 10:21AM EST,245.0,0.32,0.22,0.24,0.0,-,6.0,3386,40.82%,Put,2024-01-19,918,0.5172897337451716
META240119P00250000,2023-12-08 10:35AM EST,250.0,0.27,0.26,0.28,-0.07,-20.59%,12.0,15411,39.31%,Put,2024-01-19,919,0.4802011493132268
META240119P00255000,2023-12-07 1:14PM EST,255.0,0.41,0.33,0.34,0.0,-,22.0,4735,37.99%,Put,2024-01-19,920,0.48554350475172414
META240119P00260000,2023-12-08 10:51AM EST,260.0,0.42,0.39,0.41,-0.08,-16.00%,86.0,13986,36.62%,Put,2024-01-19,921,0.46223321479569385
META240119P00265000,2023-12-08 10:07AM EST,265.0,0.5,0.49,0.51,-0.1,-16.67%,6.0,2951,35.45%,Put,2024-01-19,922,0.45017206814591504
META240119P00270000,2023-12-08 10:21AM EST,270.0,0.59,0.61,0.63,-0.16,-21.33%,4.0,6238,34.25%,Put,2024-01-19,923,0.43751689127788884
META240119P00275000,2023-12-08 10:21AM EST,275.0,0.75,0.75,0.77,-0.22,-22.68%,18.0,5057,32.96%,Put,2024-01-19,924,0.43087886133727926
META240119P00280000,2023-12-08 10:55AM EST,280.0,0.96,0.95,0.97,-0.22,-18.64%,70.0,7886,31.89%,Put,2024-01-19,925,0.42538518516363116
META240119P00285000,2023-12-08 10:47AM EST,285.0,1.26,1.22,1.24,-0.25,-16.56%,97.0,9436,30.91%,Put,2024-01-19,926,0.42296230421990183
META240119P00290000,2023-12-08 10:39AM EST,290.0,1.65,1.55,1.59,-0.29,-14.95%,187.0,12352,29.98%,Put,2024-01-19,927,0.4215757666178785
META240119P00295000,2023-12-08 10:52AM EST,295.0,2.06,2.0,2.05,-0.42,-16.94%,90.0,5885,29.13%,Put,2024-01-19,928,0.4163597466133837
META240119P00300000,2023-12-08 10:50AM EST,300.0,2.7,2.6,2.65,-0.45,-14.29%,324.0,43432,28.35%,Put,2024-01-19,929,0.4179544469009261
META240119P00305000,2023-12-08 10:50AM EST,305.0,3.49,3.35,3.45,-0.54,-13.40%,137.0,4338,27.72%,Put,2024-01-19,930,0.4200163755487166
META240119P00310000,2023-12-08 10:53AM EST,310.0,4.35,4.35,4.45,-0.9,-17.14%,192.0,8470,27.09%,Put,2024-01-19,931,0.4190674718759304
META240119P00315000,2023-12-08 10:51AM EST,315.0,5.64,5.55,5.65,-1.01,-15.19%,346.0,5634,26.39%,Put,2024-01-19,932,0.4269272012702063
META240119P00320000,2023-12-08 10:49AM EST,320.0,7.28,7.1,7.2,-1.07,-12.81%,153.0,6935,25.89%,Put,2024-01-19,933,0.438492178142581
META240119P00325000,2023-12-08 10:55AM EST,325.0,8.9,8.85,9.0,-1.55,-14.83%,293.0,5125,25.27%,Put,2024-01-19,934,0.4431809531247221
META240119P00330000,2023-12-08 10:49AM EST,330.0,11.4,11.05,11.15,-1.3,-10.24%,149.0,5656,24.69%,Put,2024-01-19,935,0.4643109067420795
META240119P00335000,2023-12-08 10:29AM EST,335.0,12.9,13.6,13.75,-2.75,-17.57%,55.0,9860,24.33%,Put,2024-01-19,936,0.4559086725449471
META240119P00340000,2023-12-08 10:40AM EST,340.0,17.15,16.5,16.65,-1.35,-7.30%,124.0,2906,23.84%,Put,2024-01-19,937,0.5054515272972702
META240119P00345000,2023-12-08 10:52AM EST,345.0,20.05,19.7,19.85,-2.27,-10.17%,19.0,2552,23.22%,Put,2024-01-19,938,0.5190450338352335
META240119P00350000,2023-12-08 10:27AM EST,350.0,24.1,23.35,23.55,-1.25,-4.93%,5.0,726,23.02%,Put,2024-01-19,939,0.5532155134368136
META240119P00355000,2023-12-07 9:39AM EST,355.0,32.91,26.95,28.0,0.0,-,5.0,2796,24.32%,Put,2024-01-19,940,0.6844958719187059
META240119P00360000,2023-12-07 1:34PM EST,360.0,34.02,31.3,31.75,0.0,-,25.0,282,22.59%,Put,2024-01-19,941,0.6487059139455368
META240119P00365000,2023-12-07 11:01AM EST,365.0,41.35,35.5,36.5,0.0,-,2.0,54,23.90%,Put,2024-01-19,942,0.742072346470053
META240119P00375000,2023-12-07 10:52AM EST,375.0,51.2,44.85,45.8,0.0,-,201.0,200,24.34%,Put,2024-01-19,944,0.8205571014780076
META240119P00380000,2023-12-08 10:05AM EST,380.0,51.2,50.05,50.45,-1.34,-2.55%,25.0,50,23.41%,Put,2024-01-19,945,0.7520749715587062
