Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity,index
MSFT231215P00357500,2023-12-08 10:55AM EST,357.5,0.48,0.47,0.49,-0.44,-47.83%,472.0,3411,21.05%,Put,2023-12-15,262
MSFT231215P00360000,2023-12-08 10:54AM EST,360.0,0.7,0.65,0.67,-0.52,-42.62%,1504.0,9796,20.09%,Put,2023-12-15,263
MSFT231215P00362500,2023-12-08 10:52AM EST,362.5,1.1,0.94,0.96,-0.58,-34.52%,805.0,7026,19.42%,Put,2023-12-15,264
MSFT231215P00365000,2023-12-08 10:55AM EST,365.0,1.4,1.36,1.38,-0.9,-39.13%,1428.0,15379,18.85%,Put,2023-12-15,265
MSFT231215P00367500,2023-12-08 10:54AM EST,367.5,1.98,1.99,2.02,-1.12,-36.13%,1408.0,2357,18.61%,Put,2023-12-15,266
MSFT231215P00370000,2023-12-08 10:55AM EST,370.0,2.79,2.69,2.72,-1.26,-31.11%,1762.0,9574,17.68%,Put,2023-12-15,267
MSFT231215P00372500,2023-12-08 10:55AM EST,372.5,3.85,3.75,3.8,-1.38,-26.39%,568.0,2568,17.47%,Put,2023-12-15,268
MSFT231215P00375000,2023-12-08 10:56AM EST,375.0,4.95,4.85,4.95,-1.72,-25.79%,968.0,3947,16.38%,Put,2023-12-15,269
MSFT231215P00377500,2023-12-08 10:54AM EST,377.5,6.63,6.35,6.45,-1.64,-19.83%,126.0,3436,15.58%,Put,2023-12-15,270
MSFT231215P00380000,2023-12-08 10:51AM EST,380.0,9.0,8.15,8.55,-1.25,-12.20%,76.0,7956,16.77%,Put,2023-12-15,271
MSFT231215P00382500,2023-12-08 10:37AM EST,382.5,11.9,10.3,10.65,-0.69,-5.48%,3.0,1000,17.07%,Put,2023-12-15,272
MSFT231215P00385000,2023-12-08 10:54AM EST,385.0,12.69,12.0,12.75,-1.81,-12.48%,36.0,1051,15.94%,Put,2023-12-15,273
MSFT231215P00387500,2023-12-07 11:47AM EST,387.5,17.45,14.4,14.75,0.0,-,15.0,391,0.00%,Put,2023-12-15,274
MSFT231215P00392500,2023-12-06 12:26PM EST,392.5,23.45,19.25,20.25,0.0,-,10.0,35,22.71%,Put,2023-12-15,276
MSFT231215P00400000,2023-12-07 2:57PM EST,400.0,30.4,26.2,28.05,0.0,-,280.0,38,33.28%,Put,2023-12-15,279
MSFT231215P00405000,2023-12-08 10:18AM EST,405.0,32.25,31.8,32.8,-4.77,-12.88%,600.0,1,33.81%,Put,2023-12-15,280
MSFT231215P00410000,2023-12-07 2:57PM EST,410.0,40.4,36.2,37.35,0.0,-,280.0,140,0.00%,Put,2023-12-15,281
MSFT231215P00440000,2023-10-03 11:40AM EST,440.0,126.22,92.15,92.95,0.0,-,4.0,0,218.34%,Put,2023-12-15,286
MSFT231215P00445000,2023-10-02 12:59PM EST,445.0,126.47,100.65,101.9,0.0,-,6.0,0,242.24%,Put,2023-12-15,287
MSFT231215P00460000,2023-10-02 1:00PM EST,460.0,141.33,115.45,117.0,0.0,-,60.0,0,259.27%,Put,2023-12-15,290
MSFT231215P00465000,2023-11-16 2:25PM EST,465.0,89.4,91.8,92.8,0.0,-,107.0,0,74.71%,Put,2023-12-15,291
MSFT231215P00470000,2023-11-16 2:29PM EST,470.0,94.8,96.6,97.6,0.0,-,185.0,0,69.92%,Put,2023-12-15,292
MSFT231215P00475000,2023-11-16 2:33PM EST,475.0,99.69,101.35,102.5,0.0,-,33.0,0,66.02%,Put,2023-12-15,293
MSFT231215P00480000,2023-11-20 10:40AM EST,480.0,107.05,106.85,107.9,0.0,-,6.0,0,86.47%,Put,2023-12-15,294
MSFT231215P00520000,2023-09-26 8:39AM EST,520.0,204.38,190.05,193.25,0.0,-,4.0,0,393.52%,Put,2023-12-15,302
MSFT231215P00525000,2023-08-31 2:57PM EST,525.0,196.96,207.1,210.4,0.0,-,4.0,0,454.53%,Put,2023-12-15,303
MSFT231215P00535000,2023-09-27 1:46PM EST,535.0,222.1,204.05,207.4,0.0,-,3.0,0,402.53%,Put,2023-12-15,305
MSFT231222C00240000,2023-11-20 9:30AM EST,240.0,132.87,133.1,134.1,0.0,-,10.0,10,119.73%,Call,2023-12-22,311
MSFT231222C00280000,2023-11-21 11:09AM EST,280.0,93.4,92.35,93.8,0.0,-,4.0,7,72.66%,Call,2023-12-22,316
MSFT231222C00310000,2023-12-04 2:33PM EST,310.0,59.5,63.65,64.2,0.0,-,5.0,10,61.63%,Call,2023-12-22,321
MSFT231222C00325000,2023-12-05 3:58PM EST,325.0,48.44,48.15,49.45,0.0,-,10.0,27,53.36%,Call,2023-12-22,324
MSFT231222C00335000,2023-12-08 9:58AM EST,335.0,35.9,38.6,39.55,-0.76,-2.07%,5.0,125,45.09%,Call,2023-12-22,326
MSFT231222C00345000,2023-12-07 3:36PM EST,345.0,27.48,28.85,29.5,0.0,-,15.0,132,35.62%,Call,2023-12-22,328
MSFT231222C00350000,2023-12-07 2:20PM EST,350.0,22.78,23.9,24.45,0.0,-,86.0,348,30.68%,Call,2023-12-22,330
MSFT231222C00355000,2023-12-08 10:22AM EST,355.0,19.41,19.65,20.25,1.23,+6.77%,23.0,226,29.86%,Call,2023-12-22,332
MSFT231222C00360000,2023-12-08 10:55AM EST,360.0,15.37,15.15,15.6,1.51,+10.89%,13.0,690,26.06%,Call,2023-12-22,334
MSFT231222C00362500,2023-12-08 10:37AM EST,362.5,11.91,13.2,13.6,-0.19,-1.57%,3.0,2657,25.20%,Call,2023-12-22,335
MSFT231222C00365000,2023-12-08 10:25AM EST,365.0,11.29,11.05,11.35,0.99,+9.61%,84.0,13472,23.11%,Call,2023-12-22,336
MSFT231222C00367500,2023-12-08 10:55AM EST,367.5,9.35,9.45,9.6,0.81,+9.48%,70.0,1377,22.54%,Call,2023-12-22,337
MSFT231222C00370000,2023-12-08 10:55AM EST,370.0,7.75,7.6,7.7,0.76,+10.87%,362.0,5184,21.03%,Call,2023-12-22,338
MSFT231222C00372500,2023-12-08 10:55AM EST,372.5,6.25,6.15,6.3,0.5,+8.70%,243.0,1306,20.74%,Call,2023-12-22,339
MSFT231222C00375000,2023-12-08 10:51AM EST,375.0,4.6,4.9,5.05,0.05,+1.10%,255.0,7781,20.43%,Call,2023-12-22,340
MSFT231222C00377500,2023-12-08 10:52AM EST,377.5,3.75,3.8,3.9,0.2,+5.63%,82.0,1435,19.90%,Call,2023-12-22,341
MSFT231222C00380000,2023-12-08 10:54AM EST,380.0,2.95,2.92,2.96,0.17,+6.12%,1047.0,3723,19.52%,Call,2023-12-22,342
MSFT231222C00382500,2023-12-08 10:46AM EST,382.5,1.85,2.24,2.28,-0.24,-11.48%,58.0,578,19.55%,Call,2023-12-22,343
MSFT231222C00385000,2023-12-08 10:50AM EST,385.0,1.55,1.69,1.72,-0.08,-4.91%,184.0,3419,19.53%,Call,2023-12-22,344
MSFT231222C00387500,2023-12-08 10:18AM EST,387.5,1.28,1.25,1.28,0.06,+4.92%,43.0,133,19.54%,Call,2023-12-22,345
MSFT231222C00390000,2023-12-08 10:31AM EST,390.0,0.82,0.92,0.95,-0.1,-10.87%,96.0,3509,19.64%,Call,2023-12-22,346
MSFT231222C00392500,2023-12-08 10:30AM EST,392.5,0.66,0.69,0.72,-0.02,-2.94%,35.0,114,19.92%,Call,2023-12-22,347
MSFT231222C00395000,2023-12-08 10:40AM EST,395.0,0.44,0.52,0.54,-0.11,-20.00%,58.0,2962,20.17%,Call,2023-12-22,348
MSFT231222C00397500,2023-12-08 10:47AM EST,397.5,0.34,0.39,0.41,-0.08,-19.05%,35.0,116,20.48%,Call,2023-12-22,349
MSFT231222C00400000,2023-12-08 10:55AM EST,400.0,0.31,0.3,0.31,-0.02,-6.06%,681.0,3576,20.80%,Call,2023-12-22,350
MSFT231222C00405000,2023-12-08 10:26AM EST,405.0,0.18,0.18,0.19,-0.05,-21.74%,8.0,1446,21.68%,Call,2023-12-22,351
MSFT231222C00410000,2023-12-08 10:27AM EST,410.0,0.13,0.12,0.14,-0.02,-13.33%,4.0,521,23.15%,Call,2023-12-22,352
MSFT231222C00425000,2023-12-07 12:23PM EST,425.0,0.05,0.04,0.05,0.0,-,41.0,295,26.47%,Call,2023-12-22,355
MSFT231222C00430000,2023-12-06 3:47PM EST,430.0,0.05,0.03,0.04,0.0,-,21.0,220,27.83%,Call,2023-12-22,356
MSFT231222C00435000,2023-12-01 11:33AM EST,435.0,0.08,0.02,0.03,0.0,-,9.0,59,28.91%,Call,2023-12-22,357
MSFT231222C00440000,2023-12-07 10:28AM EST,440.0,0.02,0.01,0.03,0.0,-,65.0,201,30.86%,Call,2023-12-22,358
MSFT231222C00445000,2023-12-08 9:30AM EST,445.0,0.03,0.01,0.02,-0.01,-25.00%,4.0,231,31.25%,Call,2023-12-22,359
MSFT231222C00450000,2023-12-08 10:26AM EST,450.0,0.01,0.01,0.02,0.0,-,10.0,78,33.20%,Call,2023-12-22,360
MSFT231222P00230000,2023-12-06 11:37AM EST,230.0,0.01,0.01,0.02,0.0,-,100.0,131,78.13%,Put,2023-12-22,367
MSFT231222P00235000,2023-12-04 3:04PM EST,235.0,0.01,0.01,0.02,0.0,-,101.0,168,75.00%,Put,2023-12-22,368
MSFT231222P00245000,2023-12-07 1:04PM EST,245.0,0.02,0.01,0.03,0.0,-,20.0,42,70.31%,Put,2023-12-22,370
MSFT231222P00250000,2023-12-07 1:20PM EST,250.0,0.02,0.01,0.03,0.0,-,120.0,204,67.19%,Put,2023-12-22,371
MSFT231222P00255000,2023-12-01 2:36PM EST,255.0,0.02,0.01,0.03,0.0,-,45.0,69,64.06%,Put,2023-12-22,372
MSFT231222P00260000,2023-12-07 9:57AM EST,260.0,0.03,0.01,0.03,0.0,-,20.0,824,60.94%,Put,2023-12-22,373
MSFT231222P00265000,2023-12-08 10:10AM EST,265.0,0.02,0.02,0.03,0.0,-,181.0,717,59.38%,Put,2023-12-22,374
MSFT231222P00275000,2023-12-01 3:35PM EST,275.0,0.04,0.02,0.03,0.0,-,10.0,249,53.13%,Put,2023-12-22,376
MSFT231222P00280000,2023-12-06 1:02PM EST,280.0,0.05,0.02,0.04,0.0,-,11.0,564,51.17%,Put,2023-12-22,377
MSFT231222P00285000,2023-12-07 2:12PM EST,285.0,0.05,0.02,0.04,0.0,-,11.0,629,49.81%,Put,2023-12-22,378
MSFT231222P00295000,2023-12-07 10:20AM EST,295.0,0.07,0.03,0.04,0.0,-,3.0,647,43.95%,Put,2023-12-22,380
MSFT231222P00300000,2023-12-08 10:09AM EST,300.0,0.05,0.03,0.05,-0.02,-28.57%,5.0,595,41.99%,Put,2023-12-22,381
MSFT231222P00310000,2023-12-08 10:45AM EST,310.0,0.07,0.05,0.07,-0.03,-30.00%,7.0,560,37.70%,Put,2023-12-22,383
MSFT231222P00315000,2023-12-08 10:20AM EST,315.0,0.08,0.06,0.08,-0.04,-33.33%,23.0,463,35.35%,Put,2023-12-22,384
MSFT231222P00320000,2023-12-08 10:14AM EST,320.0,0.08,0.08,0.09,-0.05,-38.46%,14.0,333,32.91%,Put,2023-12-22,385
MSFT231222P00325000,2023-12-08 10:25AM EST,325.0,0.11,0.1,0.11,-0.07,-38.89%,137.0,628,30.81%,Put,2023-12-22,386
MSFT231222P00330000,2023-12-08 10:14AM EST,330.0,0.14,0.12,0.14,-0.06,-30.00%,21.0,498,28.81%,Put,2023-12-22,387
MSFT231222P00335000,2023-12-08 10:10AM EST,335.0,0.18,0.17,0.18,-0.11,-37.93%,25.0,1277,26.76%,Put,2023-12-22,388
MSFT231222P00340000,2023-12-08 10:49AM EST,340.0,0.26,0.23,0.24,-0.13,-33.33%,13.0,1060,24.76%,Put,2023-12-22,389
MSFT231222P00345000,2023-12-08 10:54AM EST,345.0,0.34,0.34,0.35,-0.21,-38.18%,158.0,1360,23.07%,Put,2023-12-22,390
MSFT231222P00347500,2023-12-08 10:47AM EST,347.5,0.49,0.4,0.42,-0.24,-32.88%,31.0,259,22.17%,Put,2023-12-22,391
MSFT231222P00350000,2023-12-08 10:54AM EST,350.0,0.53,0.51,0.53,-0.31,-36.90%,125.0,2940,21.46%,Put,2023-12-22,392
MSFT231222P00352500,2023-12-08 10:56AM EST,352.5,0.65,0.65,0.67,-0.4,-38.10%,85.0,301,20.78%,Put,2023-12-22,393
MSFT231222P00355000,2023-12-08 10:53AM EST,355.0,0.89,0.86,0.88,-0.48,-35.04%,122.0,1371,20.29%,Put,2023-12-22,394
MSFT231222P00357500,2023-12-08 10:51AM EST,357.5,1.22,1.08,1.1,-0.46,-27.38%,107.0,435,19.51%,Put,2023-12-22,395
MSFT231222P00360000,2023-12-08 10:43AM EST,360.0,1.71,1.39,1.42,-0.42,-19.72%,129.0,1814,18.93%,Put,2023-12-22,396
MSFT231222P00362500,2023-12-08 10:55AM EST,362.5,1.85,1.81,1.84,-0.85,-31.48%,442.0,571,18.40%,Put,2023-12-22,397
MSFT231222P00365000,2023-12-08 10:38AM EST,365.0,2.91,2.37,2.4,-0.44,-13.13%,149.0,3683,17.99%,Put,2023-12-22,398
MSFT231222P00367500,2023-12-08 10:47AM EST,367.5,3.65,3.0,3.05,-0.55,-13.10%,59.0,394,17.40%,Put,2023-12-22,399
MSFT231222P00370000,2023-12-08 10:55AM EST,370.0,3.9,3.85,3.9,-1.27,-24.56%,232.0,2659,16.97%,Put,2023-12-22,400
MSFT231222P00372500,2023-12-08 10:54AM EST,372.5,5.0,4.8,4.9,-1.26,-20.13%,65.0,229,16.43%,Put,2023-12-22,401
MSFT231222P00375000,2023-12-08 10:51AM EST,375.0,6.65,6.15,6.3,-1.05,-13.64%,39.0,1055,16.57%,Put,2023-12-22,402
MSFT231222P00377500,2023-12-08 10:26AM EST,377.5,7.85,7.4,7.55,-1.35,-14.67%,4.0,53,15.50%,Put,2023-12-22,403
MSFT231222P00380000,2023-12-08 10:46AM EST,380.0,10.67,9.2,9.35,-0.53,-4.73%,5.0,709,15.66%,Put,2023-12-22,404
MSFT231222P00382500,2023-12-08 10:43AM EST,382.5,12.6,10.1,11.15,-1.3,-9.35%,3.0,15,15.08%,Put,2023-12-22,405
MSFT231222P00385000,2023-12-05 10:57AM EST,385.0,14.23,12.95,13.5,0.0,-,20.0,443,16.52%,Put,2023-12-22,406
MSFT231222P00387500,2023-12-07 2:41PM EST,387.5,17.39,15.1,15.55,0.0,-,3.0,3,15.81%,Put,2023-12-22,407
MSFT231222P00390000,2023-12-08 10:06AM EST,390.0,19.1,17.15,18.25,-0.43,-2.20%,9.0,1510,19.02%,Put,2023-12-22,408
MSFT231222P00400000,2023-12-06 10:46AM EST,400.0,29.5,26.55,28.05,0.0,-,101.0,102,24.43%,Put,2023-12-22,411
MSFT231222P00465000,2023-11-21 2:36PM EST,465.0,93.38,91.65,92.35,0.0,-,7.0,0,0.00%,Put,2023-12-22,422
MSFT231229C00190000,2023-11-24 10:40AM EST,190.0,187.45,182.15,184.15,0.0,-,3.0,50,130.71%,Call,2023-12-29,423
MSFT231229C00300000,2023-12-07 3:34PM EST,300.0,72.18,72.85,74.5,0.0,-,7.0,27,55.42%,Call,2023-12-29,435
MSFT231229C00315000,2023-12-04 2:35PM EST,315.0,54.89,58.25,59.45,0.0,-,21.0,44,51.45%,Call,2023-12-29,438
MSFT231229C00320000,2023-12-07 2:56PM EST,320.0,52.14,53.5,54.9,0.0,-,7.0,12,50.70%,Call,2023-12-29,439
MSFT231229C00330000,2023-12-07 2:15PM EST,330.0,41.85,44.25,44.9,0.0,-,9.0,110,43.01%,Call,2023-12-29,441
MSFT231229C00335000,2023-12-05 10:34AM EST,335.0,38.0,38.9,39.55,0.0,-,5.0,21,37.23%,Call,2023-12-29,442
MSFT231229C00340000,2023-12-07 3:14PM EST,340.0,31.94,33.7,34.6,0.0,-,7.0,32,33.73%,Call,2023-12-29,443
MSFT231229C00345000,2023-12-07 3:38PM EST,345.0,27.94,29.8,30.3,0.0,-,4.0,89,33.18%,Call,2023-12-29,444
MSFT231229C00350000,2023-12-08 9:36AM EST,350.0,24.76,24.95,25.5,1.83,+7.98%,7.0,375,29.88%,Call,2023-12-29,445
MSFT231229C00355000,2023-12-07 12:25PM EST,355.0,19.0,20.55,20.85,0.0,-,18.0,237,26.91%,Call,2023-12-29,446
MSFT231229C00360000,2023-12-08 10:32AM EST,360.0,15.78,15.95,16.5,0.78,+5.20%,10.0,864,24.54%,Call,2023-12-29,447
MSFT231229C00365000,2023-12-08 10:55AM EST,365.0,12.29,12.35,12.6,0.99,+8.76%,369.0,1450,22.83%,Call,2023-12-29,448
MSFT231229C00370000,2023-12-08 10:55AM EST,370.0,9.0,8.85,8.95,0.86,+10.57%,332.0,8892,20.84%,Call,2023-12-29,449
MSFT231229C00375000,2023-12-08 10:52AM EST,375.0,5.95,6.2,6.3,0.36,+6.44%,473.0,3597,20.32%,Call,2023-12-29,450
MSFT231229C00380000,2023-12-08 10:54AM EST,380.0,4.0,4.0,4.1,0.25,+6.67%,301.0,3222,19.54%,Call,2023-12-29,451
MSFT231229C00385000,2023-12-08 10:55AM EST,385.0,2.5,2.52,2.55,0.16,+6.84%,203.0,2158,19.12%,Call,2023-12-29,452
MSFT231229C00390000,2023-12-08 10:55AM EST,390.0,1.55,1.55,1.58,0.08,+5.44%,380.0,2170,19.15%,Call,2023-12-29,453
MSFT231229C00395000,2023-12-08 10:45AM EST,395.0,0.79,0.92,0.94,-0.13,-14.13%,35.0,1887,19.21%,Call,2023-12-29,454
MSFT231229C00400000,2023-12-08 10:39AM EST,400.0,0.5,0.57,0.59,-0.07,-12.28%,32.0,4206,19.70%,Call,2023-12-29,455
MSFT231229C00405000,2023-12-08 10:39AM EST,405.0,0.32,0.34,0.36,-0.07,-17.95%,194.0,5232,20.11%,Call,2023-12-29,456
MSFT231229C00410000,2023-12-08 10:49AM EST,410.0,0.23,0.23,0.24,-0.03,-11.54%,20.0,1379,20.85%,Call,2023-12-29,457
MSFT231229C00420000,2023-12-08 9:30AM EST,420.0,0.12,0.11,0.13,-0.03,-20.00%,5.0,416,22.85%,Call,2023-12-29,459
MSFT231229C00425000,2023-12-07 3:31PM EST,425.0,0.1,0.09,0.1,0.0,-,94.0,644,23.88%,Call,2023-12-29,460
MSFT231229C00440000,2023-12-07 1:01PM EST,440.0,0.05,0.04,0.05,0.0,-,10.0,273,26.86%,Call,2023-12-29,463
MSFT231229C00445000,2023-12-06 1:48PM EST,445.0,0.04,0.03,0.04,0.0,-,5.0,75,27.74%,Call,2023-12-29,464
MSFT231229C00450000,2023-12-04 1:16PM EST,450.0,0.04,0.02,0.04,0.0,-,8.0,355,29.30%,Call,2023-12-29,465
MSFT231229C00460000,2023-12-06 10:24AM EST,460.0,0.02,0.01,0.03,0.0,-,3.0,86,31.45%,Call,2023-12-29,467
MSFT231229C00470000,2023-12-01 3:37PM EST,470.0,0.03,0.0,0.02,0.0,-,15.0,15,32.81%,Call,2023-12-29,469
MSFT231229C00485000,2023-12-01 12:45PM EST,485.0,0.01,0.0,0.02,0.0,-,10.0,10,36.72%,Call,2023-12-29,471
MSFT231229P00235000,2023-12-04 11:30AM EST,235.0,0.02,0.01,0.03,0.0,-,4.0,10,63.28%,Put,2023-12-29,476
MSFT231229P00240000,2023-11-28 10:59AM EST,240.0,0.02,0.01,0.03,0.0,-,10.0,12,60.55%,Put,2023-12-29,477
MSFT231229P00245000,2023-12-04 11:30AM EST,245.0,0.03,0.01,0.03,0.0,-,3.0,29,57.81%,Put,2023-12-29,478
MSFT231229P00250000,2023-12-06 11:39AM EST,250.0,0.02,0.02,0.03,0.0,-,56.0,106,56.64%,Put,2023-12-29,479
MSFT231229P00255000,2023-12-07 1:21PM EST,255.0,0.03,0.02,0.03,0.0,-,48.0,325,53.91%,Put,2023-12-29,480
MSFT231229P00275000,2023-12-05 10:10AM EST,275.0,0.06,0.03,0.05,0.0,-,4.0,73,47.07%,Put,2023-12-29,484
MSFT231229P00285000,2023-12-07 1:22PM EST,285.0,0.06,0.04,0.05,0.0,-,10.0,74,41.99%,Put,2023-12-29,486
MSFT231229P00305000,2023-12-08 10:43AM EST,305.0,0.08,0.08,0.09,-0.04,-33.33%,125.0,431,34.67%,Put,2023-12-29,490
MSFT231229P00310000,2023-12-07 2:00PM EST,310.0,0.15,0.09,0.1,0.0,-,17.0,159,32.62%,Put,2023-12-29,491
MSFT231229P00315000,2023-12-08 10:51AM EST,315.0,0.13,0.11,0.12,-0.06,-31.58%,21.0,178,30.86%,Put,2023-12-29,492
MSFT231229P00320000,2023-12-08 9:33AM EST,320.0,0.21,0.13,0.14,0.0,-,40.0,431,28.91%,Put,2023-12-29,493
MSFT231229P00325000,2023-12-08 10:14AM EST,325.0,0.2,0.16,0.18,-0.07,-25.93%,4.0,488,27.34%,Put,2023-12-29,494
MSFT231229P00330000,2023-12-08 10:42AM EST,330.0,0.25,0.23,0.24,-0.09,-26.47%,40.0,580,25.88%,Put,2023-12-29,495
MSFT231229P00335000,2023-12-08 10:33AM EST,335.0,0.32,0.28,0.3,-0.11,-25.58%,6.0,1374,24.10%,Put,2023-12-29,496
MSFT231229P00340000,2023-12-08 10:51AM EST,340.0,0.43,0.4,0.41,-0.17,-28.33%,56.0,2625,22.63%,Put,2023-12-29,497
MSFT231229P00345000,2023-12-08 10:41AM EST,345.0,0.68,0.57,0.59,-0.19,-21.84%,46.0,872,21.34%,Put,2023-12-29,498
MSFT231229P00350000,2023-12-08 10:52AM EST,350.0,0.91,0.87,0.89,-0.3,-24.79%,51.0,4190,20.24%,Put,2023-12-29,499
MSFT231229P00355000,2023-12-08 10:52AM EST,355.0,1.37,1.3,1.33,-0.45,-24.73%,87.0,7257,19.07%,Put,2023-12-29,500
MSFT231229P00360000,2023-12-08 10:54AM EST,360.0,2.04,2.04,2.08,-0.72,-26.09%,169.0,3638,18.23%,Put,2023-12-29,501
MSFT231229P00365000,2023-12-08 10:44AM EST,365.0,3.63,3.1,3.2,-0.37,-9.25%,97.0,6905,17.40%,Put,2023-12-29,502
MSFT231229P00370000,2023-12-08 10:52AM EST,370.0,4.86,4.7,4.8,-1.01,-17.21%,78.0,6320,16.53%,Put,2023-12-29,503
MSFT231229P00375000,2023-12-08 10:32AM EST,375.0,7.25,6.9,7.05,-1.1,-13.17%,32.0,1483,15.77%,Put,2023-12-29,504
MSFT231229P00380000,2023-12-08 10:00AM EST,380.0,10.55,9.95,10.05,-1.02,-8.82%,20.0,414,15.17%,Put,2023-12-29,505
MSFT231229P00385000,2023-12-07 11:20AM EST,385.0,18.02,13.4,13.75,0.0,-,11.0,361,14.69%,Put,2023-12-29,506
MSFT231229P00395000,2023-12-07 3:46PM EST,395.0,24.95,21.75,22.45,0.37,+1.51%,3.0,28,10.89%,Put,2023-12-29,508
MSFT231229P00400000,2023-12-01 10:51AM EST,400.0,27.79,26.9,27.4,0.0,-,11.0,10,9.38%,Put,2023-12-29,509
MSFT231229P00420000,2023-11-17 3:29PM EST,420.0,48.0,46.65,47.5,0.0,-,3.0,0,22.07%,Put,2023-12-29,512
MSFT231229P00425000,2023-11-28 3:08PM EST,425.0,43.55,51.9,52.95,0.0,-,3.0,0,31.42%,Put,2023-12-29,513
MSFT240105C00200000,2023-12-04 11:05AM EST,200.0,165.72,172.4,174.35,0.0,-,4.0,4,111.77%,Call,2024-01-05,517
MSFT240105C00255000,2023-11-24 9:36AM EST,255.0,124.2,117.95,120.15,0.0,-,12.0,11,81.47%,Call,2024-01-05,518
MSFT240105C00300000,2023-12-04 11:05AM EST,300.0,66.52,73.25,74.8,0.0,-,4.0,3,51.34%,Call,2024-01-05,520
MSFT240105C00315000,2023-12-08 10:30AM EST,315.0,59.1,59.2,60.0,3.5,+6.29%,4.0,4,48.07%,Call,2024-01-05,523
MSFT240105C00320000,2023-12-07 3:51PM EST,320.0,52.94,53.35,55.2,0.0,-,10.0,7,45.75%,Call,2024-01-05,524
MSFT240105C00340000,2023-12-05 11:20AM EST,340.0,33.91,35.0,35.6,0.0,-,6.0,11,33.64%,Call,2024-01-05,528
MSFT240105C00350000,2023-12-08 10:41AM EST,350.0,23.9,25.55,26.0,-0.45,-1.85%,3.0,37,27.76%,Call,2024-01-05,530
MSFT240105C00360000,2023-12-07 3:48PM EST,360.0,15.6,17.3,17.6,0.0,-,60.0,163,24.45%,Call,2024-01-05,532
MSFT240105C00365000,2023-12-08 10:52AM EST,365.0,13.2,13.4,13.55,0.4,+3.12%,137.0,346,22.32%,Call,2024-01-05,533
MSFT240105C00370000,2023-12-08 10:48AM EST,370.0,9.25,10.2,10.35,-0.11,-1.18%,209.0,945,21.53%,Call,2024-01-05,534
MSFT240105C00375000,2023-12-08 10:37AM EST,375.0,6.55,7.4,7.55,-0.3,-4.38%,217.0,719,20.69%,Call,2024-01-05,535
MSFT240105C00380000,2023-12-08 10:52AM EST,380.0,5.0,5.1,5.2,0.15,+3.09%,513.0,808,19.82%,Call,2024-01-05,536
MSFT240105C00385000,2023-12-08 10:50AM EST,385.0,3.15,3.4,3.5,0.0,-,103.0,769,19.40%,Call,2024-01-05,537
MSFT240105C00390000,2023-12-08 10:17AM EST,390.0,2.2,2.27,2.31,0.07,+3.29%,42.0,453,19.25%,Call,2024-01-05,538
MSFT240105C00395000,2023-12-08 10:28AM EST,395.0,1.45,1.47,1.51,0.02,+1.40%,22.0,438,19.30%,Call,2024-01-05,539
MSFT240105C00400000,2023-12-08 10:53AM EST,400.0,0.95,0.93,0.96,0.03,+3.26%,459.0,875,19.37%,Call,2024-01-05,540
MSFT240105C00405000,2023-12-08 10:34AM EST,405.0,0.58,0.61,0.64,-0.05,-7.94%,8.0,757,19.78%,Call,2024-01-05,541
MSFT240105C00410000,2023-12-08 10:50AM EST,410.0,0.4,0.41,0.45,-0.04,-9.09%,6.0,359,20.41%,Call,2024-01-05,542
MSFT240105C00415000,2023-12-08 10:24AM EST,415.0,0.3,0.29,0.31,0.01,+3.45%,4.0,120,20.94%,Call,2024-01-05,543
MSFT240105C00420000,2023-12-07 2:08PM EST,420.0,0.23,0.21,0.23,0.0,-,4.0,159,21.70%,Call,2024-01-05,544
MSFT240105C00425000,2023-12-07 3:58PM EST,425.0,0.17,0.16,0.18,0.0,-,41.0,131,22.61%,Call,2024-01-05,545
MSFT240105C00430000,2023-12-06 3:47PM EST,430.0,0.15,0.12,0.13,0.0,-,3.0,20,23.19%,Call,2024-01-05,546
MSFT240105C00435000,2023-12-06 9:42AM EST,435.0,0.11,0.1,0.11,-0.06,-35.29%,10.0,12,24.22%,Call,2024-01-05,547
MSFT240105C00440000,2023-12-06 3:22PM EST,440.0,0.09,0.07,0.09,0.0,-,54.0,134,25.10%,Call,2024-01-05,548
MSFT240105C00450000,2023-12-07 11:59AM EST,450.0,0.05,0.04,0.06,0.0,-,3.0,46,26.66%,Call,2024-01-05,550
MSFT240105C00460000,2023-12-06 3:22PM EST,460.0,0.05,0.03,0.05,0.0,-,5.0,10,28.81%,Call,2024-01-05,552
MSFT240105P00230000,2023-12-04 11:35AM EST,230.0,0.03,0.02,0.04,0.0,-,45.0,72,59.77%,Put,2024-01-05,561
MSFT240105P00250000,2023-12-07 3:15PM EST,250.0,0.04,0.03,0.05,0.0,-,50.0,50,51.56%,Put,2024-01-05,565
MSFT240105P00255000,2023-12-04 3:59PM EST,255.0,0.08,0.03,0.05,0.0,-,4.0,13,50.20%,Put,2024-01-05,566
MSFT240105P00260000,2023-12-08 10:06AM EST,260.0,0.04,0.03,0.05,-0.02,-33.33%,30.0,8,47.85%,Put,2024-01-05,567
MSFT240105P00265000,2023-12-01 11:44AM EST,265.0,0.09,0.04,0.06,0.0,-,3.0,6,46.48%,Put,2024-01-05,568
